City,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Categoryid
New York,Carroll Gardens,40.68054023107649,-73.99465372828006,Michael's Shoe Repair,40.681092,-73.99407099999999,Shoe Store,4bf58dd8d48988d107951735
New York,Carroll Gardens,40.68054023107649,-73.99465372828006,Baskin-Robbins,40.68043275494836,-73.99653462270317,Ice Cream Shop,4bf58dd8d48988d1c9941735
New York,Carroll Gardens,40.68054023107649,-73.99465372828006,Marco Polo Ristorante,40.68231096732147,-73.99591141723491,Italian Restaurant,4bf58dd8d48988d110941735
New York,Carroll Gardens,40.68054023107649,-73.99465372828006,Osaka,40.684786519974274,-73.99477686143256,Sushi Restaurant,4bf58dd8d48988d1d2941735
New York,Carroll Gardens,40.68054023107649,-73.99465372828006,Capital One Bank,40.679801,-73.997323,Bank,4bf58dd8d48988d10a951735
New York,Carroll Gardens,40.68054023107649,-73.99465372828006,Svendale Brewing Company Tasting Room,40.67734611796521,-73.99830690277334,Brewery,50327c8591d4c4b30a586d5d
New York,Carroll Gardens,40.68054023107649,-73.99465372828006,Kittery,40.68164630099958,-73.99392614625381,Seafood Restaurant,4bf58dd8d48988d1ce941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Red Hook Tavern,40.677836,-74.012036,Bar,4bf58dd8d48988d116941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Dry Dock Wine & Spirits,40.67574251918218,-74.01480507324902,Wine Shop,4bf58dd8d48988d119951735
New York,Red Hook,40.67625323025089,-74.01275897473559,The Good Fork,40.676029,-74.014336,New American Restaurant,4bf58dd8d48988d157941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Baked,40.67695855746999,-74.01332712873493,Bakery,4bf58dd8d48988d16a941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Fort Defiance,40.67679024203255,-74.0135475904526,American Restaurant,4bf58dd8d48988d14e941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Court Street Grocers Hero Shop,40.678517091762714,-74.01319327325024,Sandwich Place,4bf58dd8d48988d1c5941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Ample Hills Creamery,40.67495916123112,-74.01552619336123,Ice Cream Shop,4bf58dd8d48988d1c9941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Chelsea Garden Center,40.67499357032709,-74.01579895127912,Flower Shop,4bf58dd8d48988d11b951735
New York,Red Hook,40.67625323025089,-74.01275897473559,Dolce Brooklyn,40.67867941258985,-74.01138846201908,Ice Cream Shop,4bf58dd8d48988d1c9941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Erie Basin,40.676834,-74.01382199999999,Antique Shop,4bf58dd8d48988d116951735
New York,Red Hook,40.67625323025089,-74.01275897473559,Hometown Bar-B-Que,40.67489886438639,-74.01617535995918,BBQ Joint,4bf58dd8d48988d1df931735
New York,Red Hook,40.67625323025089,-74.01275897473559,Cacao Prieto,40.67728939877147,-74.01533257645521,Distillery,4e0e22f5a56208c4ea9a85a0
New York,Red Hook,40.67625323025089,-74.01275897473559,Pioneer Works,40.67929043465977,-74.01211154406604,Event Space,4bf58dd8d48988d171941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Sunny's,40.67563606268985,-74.01680340973766,Bar,4bf58dd8d48988d116941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Saipua,40.675968239194454,-74.01508384235396,Flower Shop,4bf58dd8d48988d11b951735
New York,Red Hook,40.67625323025089,-74.01275897473559,Brooklyn Crab,40.67531922990671,-74.01653986690938,Seafood Restaurant,4bf58dd8d48988d1ce941735
New York,Red Hook,40.67625323025089,-74.01275897473559,The CopperPot,40.677269030088446,-74.01257971232485,New American Restaurant,4bf58dd8d48988d157941735
New York,Red Hook,40.67625323025089,-74.01275897473559,San Pedro Inn,40.67901532354342,-74.0110603832096,Bar,4bf58dd8d48988d116941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Grindhaus,40.67923456519463,-74.01067398414692,American Restaurant,4bf58dd8d48988d14e941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Record Shop,40.67759990307562,-74.01262618266787,Record Shop,4bf58dd8d48988d10d951735
New York,Red Hook,40.67625323025089,-74.01275897473559,Brooklyn Ice House,40.67907998485091,-74.01090321157281,Dive Bar,4bf58dd8d48988d118941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Hot Bagels,40.67795668992722,-74.01219043300212,Bagel Shop,4bf58dd8d48988d179941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Fairway Market,40.67448104350491,-74.01686632905893,Grocery Store,4bf58dd8d48988d118951735
New York,Red Hook,40.67625323025089,-74.01275897473559,Sixpoint Brewery,40.673835336909406,-74.01186563540197,Brewery,50327c8591d4c4b30a586d5d
New York,Red Hook,40.67625323025089,-74.01275897473559,Hoek Pizza,40.677961,-74.016816,Pizza Place,4bf58dd8d48988d1ca941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Red Hook Lobster Pound,40.679751769596095,-74.01022890002875,Seafood Restaurant,4bf58dd8d48988d1ce941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Foxy & Winston,40.6766044605666,-74.01379675359756,Gift Shop,4bf58dd8d48988d128951735
New York,Red Hook,40.67625323025089,-74.01275897473559,The Black Flamingo,40.679107947362546,-74.01078024442809,Café,4bf58dd8d48988d16d941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Rocky Sullivan's,40.67317,-74.012255,Pub,4bf58dd8d48988d11b941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Steve's Authentic Key Lime Pies,40.677676,-74.018209,Pie Shop,52e81612bcbc57f1066b7a0a
New York,Red Hook,40.67625323025089,-74.01275897473559,Coffey Park,40.6776438132641,-74.00858402252197,Park,4bf58dd8d48988d163941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Pier 44 Waterfront Garden,40.6756685514786,-74.01832190253462,Park,4bf58dd8d48988d163941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Added Value Farm,40.67285120487213,-74.010216,Farm,4bf58dd8d48988d15b941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Reed Park,40.67549253498045,-74.01633873514422,Seafood Restaurant,4bf58dd8d48988d1ce941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Red Hook Labs,40.6799826503711,-74.01061085570929,Art Gallery,4bf58dd8d48988d1e2931735
New York,Red Hook,40.67625323025089,-74.01275897473559,WOODEN SLEEPERS,40.675841999999996,-74.014306,Clothing Store,4bf58dd8d48988d103951735
New York,Red Hook,40.67625323025089,-74.01275897473559,Erie Basin Park,40.67204226932896,-74.01298475869274,Park,4bf58dd8d48988d163941735
New York,Red Hook,40.67625323025089,-74.01275897473559,botta di vino,40.6769905011579,-74.01329911761532,Wine Shop,4bf58dd8d48988d119951735
New York,Red Hook,40.67625323025089,-74.01275897473559,Waterfront Museum,40.67527347784868,-74.01836103508666,Museum,4bf58dd8d48988d181941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Marks Pizza,40.67886051971997,-74.01115833252301,Pizza Place,4bf58dd8d48988d1ca941735
New York,Red Hook,40.67625323025089,-74.01275897473559,F&M Bagels,40.676291225880384,-74.0141404997871,Bagel Shop,4bf58dd8d48988d179941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Red Hook coffee shop,40.677904,-74.011993,Coffee Shop,4bf58dd8d48988d1e0931735
New York,Red Hook,40.67625323025089,-74.01275897473559,Red Hook Community Farm,40.672655688992684,-74.0098918180318,Farm,4bf58dd8d48988d15b941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Kentler International Drawing Space,40.676942,-74.01299300000001,Art Gallery,4bf58dd8d48988d1e2931735
New York,Red Hook,40.67625323025089,-74.01275897473559,Pioneer Books,40.67901392425765,-74.01099376181935,Bookstore,4bf58dd8d48988d114951735
New York,Red Hook,40.67625323025089,-74.01275897473559,Kevin's,40.679201662997876,-74.01071595724652,Seafood Restaurant,4bf58dd8d48988d1ce941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Brooklyn Waterfront Artists Coalition,40.67373916595708,-74.01709229433101,Art Gallery,4bf58dd8d48988d1e2931735
New York,Red Hook,40.67625323025089,-74.01275897473559,IKEA Brooklyn,40.6720277973359,-74.01119755387587,Furniture / Home Store,4bf58dd8d48988d1f8941735
New York,Red Hook,40.67625323025089,-74.01275897473559,Kidd Yellin,40.680145263671875,-74.01044464111328,Art Gallery,4bf58dd8d48988d1e2931735
New York,Red Hook,40.67625323025089,-74.01275897473559,Yelp Summerfest,40.676849365234375,-74.01859283447266,American Restaurant,4bf58dd8d48988d14e941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Big Reuse,40.67387827488131,-73.99508175947157,Furniture / Home Store,4bf58dd8d48988d1f8941735
New York,Gowanus,40.67393114318715,-73.99444087145339,King Killer Studios,40.67275337123803,-73.99303288583457,Performing Arts Venue,4bf58dd8d48988d1f2931735
New York,Gowanus,40.67393114318715,-73.99444087145339,The Bell House,40.673703858503,-73.99169824616679,Rock Club,4bf58dd8d48988d1e9931735
New York,Gowanus,40.67393114318715,-73.99444087145339,Other Half Brewing Company,40.673789976521334,-73.99913388740788,Brewery,50327c8591d4c4b30a586d5d
New York,Gowanus,40.67393114318715,-73.99444087145339,Battalion Studios,40.67389,-73.99055,Music Venue,4bf58dd8d48988d1e5931735
New York,Gowanus,40.67393114318715,-73.99444087145339,Four & Twenty Blackbirds,40.67207184871795,-73.99041118791499,Pie Shop,52e81612bcbc57f1066b7a0a
New York,Gowanus,40.67393114318715,-73.99444087145339,nerd be cool.,40.67615624798502,-73.99889198473417,Coffee Shop,4bf58dd8d48988d1e0931735
New York,Gowanus,40.67393114318715,-73.99444087145339,Court Street Grocers,40.676287344436915,-73.99880699967053,Food & Drink Shop,4bf58dd8d48988d1f9941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Brooklyn Art Space,40.67292233643336,-73.99097545995053,Art Gallery,4bf58dd8d48988d1e2931735
New York,Gowanus,40.67393114318715,-73.99444087145339,Table 87,40.670784223623315,-73.99148945604801,Pizza Place,4bf58dd8d48988d1ca941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Buttermilk Channel,40.67592444896118,-73.99906984462297,American Restaurant,4bf58dd8d48988d14e941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Halyards,40.673213,-73.98975,Bar,4bf58dd8d48988d116941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Lucey's Lounge,40.67074568186629,-73.99153662368684,Cocktail Bar,4bf58dd8d48988d11e941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Frankies 457 Spuntino,40.67735978455962,-73.99804694982672,Italian Restaurant,4bf58dd8d48988d110941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Ugly Baby,40.67801930527555,-73.99613921080501,Thai Restaurant,4bf58dd8d48988d149941735
New York,Gowanus,40.67393114318715,-73.99444087145339,La Slowteria,40.67504725633692,-73.99940439700218,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Whole Foods Market,40.67526187880738,-73.98886312774594,Grocery Store,4bf58dd8d48988d118951735
New York,Gowanus,40.67393114318715,-73.99444087145339,F&F Pizzeria,40.677342,-73.998162,Pizza Place,4bf58dd8d48988d1ca941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Prema Yoga,40.676820434702826,-73.99865162505674,Yoga Studio,4bf58dd8d48988d102941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Za-Ya Ramen,40.67422356225874,-73.99987668381874,Ramen Restaurant,55a59bace4b013909087cb24
New York,Gowanus,40.67393114318715,-73.99444087145339,Gowanus Wine Merchants,40.6703150108719,-73.99193198655011,Wine Shop,4bf58dd8d48988d119951735
New York,Gowanus,40.67393114318715,-73.99444087145339,El Mate,40.67501593578613,-73.99960212756113,Argentinian Restaurant,4bf58dd8d48988d107941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Cut Brooklyn,40.671114,-73.991035,Furniture / Home Store,4bf58dd8d48988d1f8941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Black Gold Brooklyn,40.677310990918016,-73.99830846112506,Record Shop,4bf58dd8d48988d10d951735
New York,Gowanus,40.67393114318715,-73.99444087145339,Bar Tano,40.67136258535797,-73.99103934276492,Italian Restaurant,4bf58dd8d48988d110941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Kanan's Indian Restaurant,40.671890999999995,-73.99094000000001,Indian Restaurant,4bf58dd8d48988d10f941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Franks Wine Bar,40.67718059828416,-73.9983236384829,Italian Restaurant,4bf58dd8d48988d110941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Gowanus Ballroom,40.67406457535923,-73.99535881703562,Art Gallery,4bf58dd8d48988d1e2931735
New York,Gowanus,40.67393114318715,-73.99444087145339,Framing By Nadia,40.675758,-73.999326,Furniture / Home Store,4bf58dd8d48988d1f8941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Bklyn Habit,40.67808968531469,-73.99609214717839,Coffee Shop,4bf58dd8d48988d1e0931735
New York,Gowanus,40.67393114318715,-73.99444087145339,Fat Cat Wine,40.675324102623875,-73.99929460764679,Wine Shop,4bf58dd8d48988d119951735
New York,Gowanus,40.67393114318715,-73.99444087145339,Travel Bar,40.67606465179206,-73.9989999506794,Bar,4bf58dd8d48988d116941735
New York,Gowanus,40.67393114318715,-73.99444087145339,The Roof,40.67479556589227,-73.98913632404678,Bar,4bf58dd8d48988d116941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Enterprise Rent-A-Car,40.67157401911997,-73.99046596886365,Rental Car Location,4bf58dd8d48988d1ef941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Kumo Sushi II,40.6763148986937,-73.99884566971876,Sushi Restaurant,4bf58dd8d48988d1d2941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Le Petit Cafe,40.67675795434453,-73.99883109007006,Breakfast Spot,4bf58dd8d48988d143941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Line Bagels,40.67467189685598,-73.99772045930038,Bagel Shop,4bf58dd8d48988d179941735
New York,Gowanus,40.67393114318715,-73.99444087145339,The Mac Support Store,40.672881,-73.991197,Other Repair Shop,52f2ab2ebcbc57f1066b8b2f
New York,Gowanus,40.67393114318715,-73.99444087145339,Water Shed,40.6751440142129,-73.99931077983175,Bar,4bf58dd8d48988d116941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Take A Break & I’ll Bake Cafe & Creperie,40.6762605721118,-73.99875640869139,Café,4bf58dd8d48988d16d941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Brooklyn Dance Project,40.67034221328753,-73.9919673153322,Dance Studio,4bf58dd8d48988d134941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Fletcher's Brooklyn Barbecue,40.67226301707202,-73.99034767726954,BBQ Joint,4bf58dd8d48988d1df931735
New York,Gowanus,40.67393114318715,-73.99444087145339,Retro Fitness,40.6717649,-73.9966734,Gym / Fitness Center,4bf58dd8d48988d175941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Analog BKNY,40.66966792713886,-73.99584025510393,Nightclub,4bf58dd8d48988d11f941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Bison & Bourbon,40.6731325792418,-73.99056063833396,Steakhouse,4bf58dd8d48988d1cc941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Michael and Ping's,40.67216239483681,-73.99037941409061,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Gowanus,40.67393114318715,-73.99444087145339,St. Mary's Playground,40.67581101889814,-73.99745919980272,Playground,4bf58dd8d48988d1e7941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Aperture Restaurant,40.67497422943018,-73.99956636391882,Italian Restaurant,4bf58dd8d48988d110941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Baskin-Robbins,40.67033004760742,-73.99339294433594,Ice Cream Shop,4bf58dd8d48988d1c9941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Powerplay,40.67244903996017,-73.99024485872656,Gym / Fitness Center,4bf58dd8d48988d175941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Las Americas Deli Grocery,40.676406001765784,-73.99876237716191,Deli / Bodega,4bf58dd8d48988d146941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Dunkin',40.67186990812208,-73.9969143592886,Donut Shop,4bf58dd8d48988d148941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Lowe's,40.6717774,-73.9951671,Hardware Store,4bf58dd8d48988d112951735
New York,Gowanus,40.67393114318715,-73.99444087145339,BP,40.67478812092183,-73.99999137899817,Gas Station,4bf58dd8d48988d113951735
New York,Gowanus,40.67393114318715,-73.99444087145339,FIND Home Furnishings,40.67392712755854,-73.99576545931211,Furniture / Home Store,4bf58dd8d48988d1f8941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Halal Food Truck,40.67573547363281,-73.99430847167969,Food Truck,4bf58dd8d48988d1cb941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Grill Zone,40.67211457038679,-73.9957520238765,Food Truck,4bf58dd8d48988d1cb941735
New York,Gowanus,40.67393114318715,-73.99444087145339,grill zone food truck @ Lowe's,40.67212199420248,-73.9959356642583,Food Truck,4bf58dd8d48988d1cb941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Wing Hua,40.67640604703912,-73.9987493733775,Chinese Restaurant,4bf58dd8d48988d145941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Jupiter's Motoshare,40.672713,-73.991718,Automotive Shop,4bf58dd8d48988d124951735
New York,Gowanus,40.67393114318715,-73.99444087145339,Mezcal's,40.67604180376487,-73.99899704560225,Mexican Restaurant,4bf58dd8d48988d1c1941735
New York,Gowanus,40.67393114318715,-73.99444087145339,"Lumber Liquidators, Inc.",40.67102632151093,-73.9956757337469,Hardware Store,4bf58dd8d48988d112951735
New York,Gowanus,40.67393114318715,-73.99444087145339,3rd Ave Deli Grocery,40.671834000000004,-73.990978,Deli / Bodega,4bf58dd8d48988d146941735
New York,Gowanus,40.67393114318715,-73.99444087145339,brooklyn aikikai,40.6732702324376,-73.98964528732277,Martial Arts Dojo,4bf58dd8d48988d101941735
New York,Gowanus,40.67393114318715,-73.99444087145339,AJ's pizza,40.6703714851107,-73.99633737698001,Pizza Place,4bf58dd8d48988d1ca941735
New York,Gowanus,40.67393114318715,-73.99444087145339,Altagracia Grocery,40.66980592922548,-73.99235022664698,Deli / Bodega,4bf58dd8d48988d146941735
New York,Fort Greene,40.68852726018977,-73.97290574369092,Evelina Restaurant,40.689629,-73.971018,Italian Restaurant,4bf58dd8d48988d110941735
New York,Fort Greene,40.68852726018977,-73.97290574369092,Miss Ada,40.68956047839135,-73.9723511535792,Israeli Restaurant,56aa371be4b08b9a8d573529
New York,Fort Greene,40.68852726018977,-73.97290574369092,Fort Greene Park Greenmarket,40.68972631373066,-73.97329713840351,Farmers Market,4bf58dd8d48988d1fa941735
